,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Power
1129,2020-09-10 11:40:01,1130,53.994513,-1.543754,108.4,11.04,174,541.0
1130,2020-09-10 11:40:02,1131,53.994431999999996,-1.543669,109.2,10.62,174,529.0
1131,2020-09-10 11:40:03,1132,53.994353000000004,-1.543592,110.2,10.11,174,484.0
1132,2020-09-10 11:40:04,1133,53.994276,-1.543517,111.2,9.59,174,525.0
1133,2020-09-10 11:40:05,1134,53.994204,-1.543448,112.2,9.18,175,667.0
1134,2020-09-10 11:40:06,1135,53.994133999999995,-1.543384,113.0,8.93,175,611.0
1135,2020-09-10 11:40:07,1136,53.994068000000006,-1.543326,113.8,8.68,175,667.0
1136,2020-09-10 11:40:08,1137,53.993999,-1.543269,114.6,8.48,176,576.0
1137,2020-09-10 11:40:09,1138,53.993933,-1.543212,115.4,8.17,176,432.0
1138,2020-09-10 11:40:10,1139,53.993869999999994,-1.543157,116.0,7.76,176,254.0
1139,2020-09-10 11:40:11,1140,53.993811,-1.543105,116.6,7.37,176,335.0
1140,2020-09-10 11:40:12,1141,53.993754,-1.543053,117.0,7.33,176,670.0
1141,2020-09-10 11:40:13,1142,53.993694,-1.542997,117.2,7.72,177,497.0
1142,2020-09-10 11:40:14,1143,53.993632999999996,-1.542942,117.6,8.01,177,497.0
1143,2020-09-10 11:40:15,1144,53.993568999999994,-1.542883,117.6,8.28,178,313.0
1144,2020-09-10 11:40:16,1145,53.993504,-1.542823,117.8,8.47,178,329.0
1145,2020-09-10 11:40:17,1146,53.993435,-1.542764,117.8,8.83,178,537.0
1146,2020-09-10 11:40:18,1147,53.993361,-1.542707,117.8,9.31,179,472.0
1147,2020-09-10 11:40:19,1148,53.993281,-1.542653,117.8,9.57,179,329.0
1148,2020-09-10 11:40:20,1149,53.993201,-1.542598,117.8,9.59,179,244.0
1149,2020-09-10 11:40:21,1150,53.993122,-1.542541,118.0,9.58,180,287.0
1150,2020-09-10 11:40:22,1151,53.993041000000005,-1.542489,118.0,9.64,180,345.0
1151,2020-09-10 11:40:23,1152,53.992957,-1.542449,118.2,9.7,180,345.0
1152,2020-09-10 11:40:24,1153,53.992872999999996,-1.542414,118.4,9.61,180,219.0
1153,2020-09-10 11:40:25,1154,53.992789,-1.5423790000000002,118.6,9.49,180,290.0
1154,2020-09-10 11:40:26,1155,53.992706999999996,-1.542345,118.8,9.38,180,198.0
1155,2020-09-10 11:40:27,1156,53.992625,-1.5423120000000001,119.0,9.22,180,262.0
1156,2020-09-10 11:40:28,1157,53.99254499999999,-1.5422790000000002,119.2,9.11,180,223.0
1157,2020-09-10 11:40:29,1158,53.992466,-1.542248,119.4,8.98,180,323.0
1158,2020-09-10 11:40:30,1159,53.992388,-1.542218,119.6,8.95,180,248.0
1159,2020-09-10 11:40:31,1160,53.992312,-1.542189,119.8,8.86,180,302.0
1160,2020-09-10 11:40:32,1161,53.992235,-1.5421610000000001,120.0,8.88,180,336.0
1161,2020-09-10 11:40:33,1162,53.99215600000001,-1.542132,120.2,8.98,180,374.0
1162,2020-09-10 11:40:34,1163,53.992078,-1.5421040000000001,120.4,9.16,180,447.0
1163,2020-09-10 11:40:35,1164,53.991997999999995,-1.542075,120.6,9.36,180,432.0
1164,2020-09-10 11:40:36,1165,53.991917,-1.5420399999999999,120.8,9.53,180,432.0
1165,2020-09-10 11:40:37,1166,53.991834,-1.542006,121.0,9.63,180,299.0
1166,2020-09-10 11:40:38,1167,53.991751,-1.541972,121.2,9.6,180,235.0
1167,2020-09-10 11:40:39,1168,53.991668000000004,-1.5419399999999999,121.4,9.51,180,231.0
1168,2020-09-10 11:40:40,1169,53.99159,-1.5419100000000001,121.6,9.43,180,235.0
1169,2020-09-10 11:40:41,1170,53.99151,-1.541879,121.8,9.35,180,220.0
1170,2020-09-10 11:40:42,1171,53.991431000000006,-1.5418459999999998,122.0,9.27,179,241.0
1171,2020-09-10 11:40:43,1172,53.991351,-1.541814,122.2,9.22,179,241.0
1172,2020-09-10 11:40:44,1173,53.991271999999995,-1.541779,122.4,9.18,179,258.0
1173,2020-09-10 11:40:45,1174,53.991192000000005,-1.5417450000000001,122.6,9.2,179,345.0
1174,2020-09-10 11:40:46,1175,53.991112,-1.541711,122.8,9.29,179,338.0
1175,2020-09-10 11:40:47,1176,53.99103,-1.541679,123.0,9.36,179,308.0
1176,2020-09-10 11:40:48,1177,53.990947999999996,-1.541647,123.2,9.41,179,358.0
1177,2020-09-10 11:40:49,1178,53.990865,-1.541614,123.6,9.49,179,325.0
1178,2020-09-10 11:40:50,1179,53.990781000000005,-1.5415809999999999,123.8,9.51,179,308.0
1179,2020-09-10 11:40:51,1180,53.990697999999995,-1.541547,124.0,9.52,179,305.0
1180,2020-09-10 11:40:52,1181,53.990615000000005,-1.541512,124.2,9.52,179,305.0
1181,2020-09-10 11:40:53,1182,53.990531999999995,-1.541476,124.4,9.51,179,274.0
1182,2020-09-10 11:40:54,1183,53.99045,-1.541439,124.6,9.49,179,274.0
1183,2020-09-10 11:40:55,1184,53.990368000000004,-1.541407,124.8,9.45,179,262.0
1184,2020-09-10 11:40:56,1185,53.990286,-1.5413709999999998,124.8,9.43,179,274.0
1185,2020-09-10 11:40:57,1186,53.990205,-1.541332,125.0,9.46,179,358.0
1186,2020-09-10 11:40:58,1187,53.990124,-1.541284,125.2,9.64,179,461.0
1187,2020-09-10 11:40:59,1188,53.99004,-1.541239,125.4,9.87,178,467.0
1188,2020-09-10 11:41:00,1189,53.989954000000004,-1.541196,125.6,10.09,178,425.0
1189,2020-09-10 11:41:01,1190,53.989866000000006,-1.541151,125.6,10.27,178,429.0
1190,2020-09-10 11:41:02,1191,53.989778,-1.5411030000000001,125.8,10.46,178,395.0
1191,2020-09-10 11:41:03,1192,53.989688,-1.541049,126.0,10.59,178,310.0
1192,2020-09-10 11:41:04,1193,53.989598,-1.540993,126.0,10.67,178,211.0
1193,2020-09-10 11:41:05,1194,53.989516,-1.54094,126.2,9.64,178,168.0
1194,2020-09-10 11:41:06,1195,53.989436,-1.540885,126.2,9.63,179,178.0
1195,2020-09-10 11:41:07,1196,53.989355,-1.54083,126.2,9.64,179,178.0
1196,2020-09-10 11:41:08,1197,53.989275,-1.540774,126.2,9.67,179,159.0
1197,2020-09-10 11:41:09,1198,53.989194,-1.540718,126.4,9.76,179,262.0
1198,2020-09-10 11:41:10,1199,53.989112,-1.540661,126.4,9.87,179,261.0
1199,2020-09-10 11:41:11,1200,53.98903000000001,-1.5406030000000002,126.4,9.97,179,253.0
1200,2020-09-10 11:41:12,1201,53.988949,-1.540545,126.4,10.05,179,282.0
1201,2020-09-10 11:41:13,1202,53.988864,-1.540483,126.6,10.18,179,279.0
1202,2020-09-10 11:41:14,1203,53.988780000000006,-1.5404209999999998,126.6,10.29,179,254.0
1203,2020-09-10 11:41:15,1204,53.988693999999995,-1.540359,126.6,10.39,179,260.0
1204,2020-09-10 11:41:16,1205,53.988608,-1.540295,126.6,10.49,179,267.0
1205,2020-09-10 11:41:17,1206,53.988521,-1.54023,126.6,10.6,179,267.0
1206,2020-09-10 11:41:18,1207,53.98843299999999,-1.540165,126.6,10.72,179,332.0
1207,2020-09-10 11:41:19,1208,53.988344999999995,-1.5400989999999999,126.6,10.86,179,301.0
1208,2020-09-10 11:41:20,1209,53.98825600000001,-1.540033,126.6,10.98,178,289.0
1209,2020-09-10 11:41:21,1210,53.98816600000001,-1.539967,126.6,11.07,178,260.0
1210,2020-09-10 11:41:22,1211,53.988076,-1.539898,126.8,11.16,178,276.0
1211,2020-09-10 11:41:23,1212,53.987986,-1.539828,126.8,11.25,178,268.0
1212,2020-09-10 11:41:24,1213,53.987894,-1.53976,126.8,11.32,178,245.0
1213,2020-09-10 11:41:25,1214,53.9878,-1.539695,126.8,11.38,178,245.0
1214,2020-09-10 11:41:26,1215,53.987705000000005,-1.5396290000000001,126.8,11.46,178,226.0
1215,2020-09-10 11:41:27,1216,53.987609,-1.539558,126.4,11.78,178,338.0
1216,2020-09-10 11:41:28,1217,53.987508999999996,-1.539491,126.2,12.14,178,308.0
1217,2020-09-10 11:41:29,1218,53.9874,-1.539466,126.0,12.36,178,226.0
1218,2020-09-10 11:41:30,1219,53.98729300000001,-1.539479,125.8,12.44,178,190.0
1219,2020-09-10 11:41:31,1220,53.987188,-1.53954,125.8,12.43,178,243.0
1220,2020-09-10 11:41:32,1221,53.98709300000001,-1.539636,126.0,12.33,177,174.0
1221,2020-09-10 11:41:33,1222,53.987023,-1.539777,126.2,12.11,177,219.0
1222,2020-09-10 11:41:34,1223,53.986966,-1.539931,126.6,11.94,177,348.0
1223,2020-09-10 11:41:35,1224,53.986918,-1.540092,126.8,11.82,177,298.0
1224,2020-09-10 11:41:36,1225,53.986872,-1.540251,127.2,11.63,176,274.0
1225,2020-09-10 11:41:37,1226,53.986826,-1.540409,127.4,11.25,176,272.0
1226,2020-09-10 11:41:38,1227,53.986782999999996,-1.540561,127.6,11.1,176,275.0
1227,2020-09-10 11:41:39,1228,53.986743000000004,-1.540713,128.0,10.97,176,248.0
1228,2020-09-10 11:41:40,1229,53.986701000000004,-1.540861,128.2,10.82,177,240.0
1229,2020-09-10 11:41:41,1230,53.986661,-1.5410059999999999,128.4,10.68,177,285.0
1230,2020-09-10 11:41:42,1231,53.986622,-1.541151,128.8,10.6,177,329.0
1231,2020-09-10 11:41:43,1232,53.986582999999996,-1.541296,129.0,10.58,176,388.0
1232,2020-09-10 11:41:44,1233,53.98654200000001,-1.541441,129.2,10.58,176,357.0
1233,2020-09-10 11:41:45,1234,53.986501000000004,-1.541585,129.6,10.53,176,294.0
1234,2020-09-10 11:41:46,1235,53.986461,-1.541727,129.8,10.44,176,269.0
1235,2020-09-10 11:41:47,1236,53.986419999999995,-1.541868,130.0,10.34,176,290.0
1236,2020-09-10 11:41:48,1237,53.986380000000004,-1.542007,130.4,10.26,176,296.0
1237,2020-09-10 11:41:49,1238,53.986338,-1.542147,130.6,10.19,176,295.0
1238,2020-09-10 11:41:50,1239,53.986297,-1.5422850000000001,130.8,10.12,176,291.0
1239,2020-09-10 11:41:51,1240,53.986256000000004,-1.5424229999999999,131.2,10.07,176,294.0
1240,2020-09-10 11:41:52,1241,53.986216000000006,-1.542561,131.4,10.01,176,274.0
1241,2020-09-10 11:41:53,1242,53.986176,-1.542698,131.6,9.95,176,302.0
1242,2020-09-10 11:41:54,1243,53.986137,-1.542834,132.0,9.91,176,320.0
1243,2020-09-10 11:41:55,1244,53.986096999999994,-1.5429700000000002,132.2,9.89,176,289.0
1244,2020-09-10 11:41:56,1245,53.98605799999999,-1.5431059999999999,132.4,9.82,176,272.0
1245,2020-09-10 11:41:57,1246,53.98601899999999,-1.54324,132.8,9.78,176,393.0
1246,2020-09-10 11:41:58,1247,53.985980000000005,-1.543375,133.0,9.86,176,425.0
1247,2020-09-10 11:41:59,1248,53.985941000000004,-1.543511,133.2,9.96,177,422.0
1248,2020-09-10 11:42:00,1249,53.985901,-1.543649,133.6,10.02,177,353.0
1249,2020-09-10 11:42:01,1250,53.985861,-1.543786,133.8,9.99,177,305.0
1250,2020-09-10 11:42:02,1251,53.985822,-1.543923,134.0,9.94,177,244.0
1251,2020-09-10 11:42:03,1252,53.985783,-1.544059,134.4,9.84,177,281.0
1252,2020-09-10 11:42:04,1253,53.985744999999994,-1.544189,134.6,9.77,177,261.0
1253,2020-09-10 11:42:05,1254,53.98570600000001,-1.544323,134.8,9.72,177,334.0
1254,2020-09-10 11:42:06,1255,53.985668000000004,-1.544457,135.0,9.72,177,334.0
1255,2020-09-10 11:42:07,1256,53.985629,-1.54459,135.4,9.74,177,340.0
1256,2020-09-10 11:42:08,1257,53.985589000000004,-1.544726,135.6,9.73,177,300.0
1257,2020-09-10 11:42:09,1258,53.985551,-1.544859,135.8,9.7,177,328.0
1258,2020-09-10 11:42:10,1259,53.985512,-1.544993,136.0,9.69,177,314.0
1259,2020-09-10 11:42:11,1260,53.985473,-1.545125,136.4,9.67,177,322.0
1260,2020-09-10 11:42:12,1261,53.985434999999995,-1.545258,136.6,9.66,177,322.0
1261,2020-09-10 11:42:13,1262,53.985397,-1.545391,136.8,9.63,177,283.0
1262,2020-09-10 11:42:14,1263,53.985358,-1.545523,137.2,9.59,177,313.0
1263,2020-09-10 11:42:15,1264,53.985319999999994,-1.545654,137.4,9.61,177,412.0
1264,2020-09-10 11:42:16,1265,53.985282,-1.545787,137.6,9.75,177,475.0
1265,2020-09-10 11:42:17,1266,53.985243000000004,-1.545922,137.8,9.91,177,465.0
1266,2020-09-10 11:42:18,1267,53.985204,-1.54606,138.2,10.05,177,413.0
1267,2020-09-10 11:42:19,1268,53.985164000000005,-1.5461989999999999,138.4,10.11,177,382.0
1268,2020-09-10 11:42:20,1269,53.985127,-1.546333,138.6,10.13,177,258.0
1269,2020-09-10 11:42:21,1270,53.985089,-1.546471,139.0,9.98,177,172.0
1270,2020-09-10 11:42:22,1271,53.985051,-1.546606,139.2,9.75,178,143.0
1271,2020-09-10 11:42:23,1272,53.985013,-1.546737,139.4,9.63,178,369.0
1272,2020-09-10 11:42:24,1273,53.984975,-1.546869,139.6,9.65,178,312.0
1273,2020-09-10 11:42:25,1274,53.984938,-1.547,140.0,9.64,177,317.0
1274,2020-09-10 11:42:26,1275,53.9849,-1.547131,140.2,9.63,177,338.0
1275,2020-09-10 11:42:27,1276,53.984863,-1.5472629999999998,140.4,9.65,177,317.0
1276,2020-09-10 11:42:28,1277,53.984825,-1.547393,140.8,9.63,178,306.0
1277,2020-09-10 11:42:29,1278,53.984787,-1.547524,141.0,9.61,178,306.0
1278,2020-09-10 11:42:30,1279,53.98475,-1.547655,141.2,9.57,178,274.0
1279,2020-09-10 11:42:31,1280,53.984712,-1.547786,141.4,9.5,178,270.0
1280,2020-09-10 11:42:32,1281,53.984675,-1.547915,141.8,9.47,178,316.0
1281,2020-09-10 11:42:33,1282,53.984638000000004,-1.548044,142.0,9.44,178,264.0
1282,2020-09-10 11:42:34,1283,53.984601,-1.548171,142.2,9.37,178,291.0
1283,2020-09-10 11:42:35,1284,53.984563,-1.548297,142.4,9.32,178,262.0
1284,2020-09-10 11:42:36,1285,53.984526,-1.548422,142.6,9.25,178,241.0
1285,2020-09-10 11:42:37,1286,53.98449,-1.5485440000000001,143.0,9.2,179,289.0
1286,2020-09-10 11:42:38,1287,53.98445400000001,-1.548671,143.2,9.18,179,233.0
1287,2020-09-10 11:42:39,1288,53.984418999999995,-1.548798,143.4,9.12,179,250.0
1288,2020-09-10 11:42:40,1289,53.984382999999994,-1.548923,143.6,9.1,179,240.0
1289,2020-09-10 11:42:41,1290,53.984348,-1.549049,143.8,9.08,179,262.0
1290,2020-09-10 11:42:42,1291,53.984313,-1.549174,144.0,9.11,178,305.0
1291,2020-09-10 11:42:43,1292,53.984277,-1.5493,144.2,9.17,178,303.0
1292,2020-09-10 11:42:44,1293,53.984241000000004,-1.549427,144.4,9.21,178,312.0
1293,2020-09-10 11:42:45,1294,53.984205,-1.549554,144.6,9.22,178,318.0
1294,2020-09-10 11:42:46,1295,53.984168999999994,-1.5496809999999999,144.8,9.2,178,344.0
1295,2020-09-10 11:42:47,1296,53.98413299999999,-1.549808,145.2,9.19,177,367.0
1296,2020-09-10 11:42:48,1297,53.984097,-1.549934,145.4,9.14,177,289.0
1297,2020-09-10 11:42:49,1298,53.984061,-1.550059,145.8,9.04,177,398.0
1298,2020-09-10 11:42:50,1299,53.984026,-1.550184,146.2,9.04,177,303.0
1299,2020-09-10 11:42:51,1300,53.983991,-1.550308,146.4,8.92,177,281.0
1300,2020-09-10 11:42:52,1301,53.983956000000006,-1.55043,146.8,8.77,178,260.0
1301,2020-09-10 11:42:53,1302,53.983922,-1.55055,147.0,8.68,178,397.0
1302,2020-09-10 11:42:54,1303,53.983888,-1.55067,147.4,8.71,178,409.0
1303,2020-09-10 11:42:55,1304,53.983853,-1.550789,147.8,8.69,178,340.0
1304,2020-09-10 11:42:56,1305,53.983819,-1.550909,148.0,8.62,178,321.0
1305,2020-09-10 11:42:57,1306,53.983785,-1.551027,148.4,8.52,178,312.0
1306,2020-09-10 11:42:58,1307,53.983752,-1.551144,148.8,8.42,178,302.0
1307,2020-09-10 11:42:59,1308,53.983718999999994,-1.551259,149.0,8.32,178,302.0
1308,2020-09-10 11:43:00,1309,53.983686999999996,-1.551373,149.4,8.21,178,313.0
1309,2020-09-10 11:43:01,1310,53.983655000000006,-1.551485,149.6,8.14,178,368.0
1310,2020-09-10 11:43:02,1311,53.983623,-1.551597,150.0,8.12,178,340.0
1311,2020-09-10 11:43:03,1312,53.983591000000004,-1.551709,150.2,8.08,178,340.0
1312,2020-09-10 11:43:04,1313,53.983559,-1.55182,150.6,8.05,179,361.0
1313,2020-09-10 11:43:05,1314,53.983527,-1.55193,151.0,8.05,179,367.0
1314,2020-09-10 11:43:06,1315,53.983495999999995,-1.552041,151.2,8.04,179,333.0
1315,2020-09-10 11:43:07,1316,53.983464,-1.552152,151.6,7.98,179,304.0
1316,2020-09-10 11:43:08,1317,53.983433,-1.5522610000000001,151.8,7.88,179,272.0
1317,2020-09-10 11:43:09,1318,53.983402000000005,-1.552369,152.2,7.76,179,291.0
1318,2020-09-10 11:43:10,1319,53.983373,-1.552471,152.4,7.66,179,264.0
1319,2020-09-10 11:43:11,1320,53.983343000000005,-1.552576,152.8,7.66,180,452.0
1320,2020-09-10 11:43:12,1321,53.983313,-1.552683,153.0,7.81,180,452.0
1321,2020-09-10 11:43:13,1322,53.983281999999996,-1.552791,153.4,7.85,179,331.0
1322,2020-09-10 11:43:14,1323,53.983252,-1.5529,153.6,7.79,179,297.0
1323,2020-09-10 11:43:15,1324,53.983222,-1.5530059999999999,154.0,7.7,179,271.0
1324,2020-09-10 11:43:16,1325,53.983192,-1.553112,154.4,7.59,179,296.0
1325,2020-09-10 11:43:17,1326,53.983163,-1.553216,154.6,7.51,180,263.0
1326,2020-09-10 11:43:18,1327,53.983134,-1.5533190000000001,155.0,7.41,180,289.0
1327,2020-09-10 11:43:19,1328,53.983105,-1.553421,155.2,7.35,180,296.0
1328,2020-09-10 11:43:20,1329,53.983077,-1.5535219999999998,155.4,7.31,179,311.0
1329,2020-09-10 11:43:21,1330,53.983048,-1.553623,155.8,7.28,179,279.0
1330,2020-09-10 11:43:22,1331,53.983019999999996,-1.553723,156.0,7.21,179,279.0
1331,2020-09-10 11:43:23,1332,53.982992,-1.553822,156.4,7.17,180,324.0
1332,2020-09-10 11:43:24,1333,53.982964,-1.5539209999999999,156.6,7.3,180,505.0
1333,2020-09-10 11:43:25,1334,53.982934,-1.554023,157.0,7.51,180,404.0
1334,2020-09-10 11:43:26,1335,53.982905,-1.554127,157.2,7.55,180,325.0
1335,2020-09-10 11:43:27,1336,53.982875,-1.554231,157.6,7.56,180,367.0
1336,2020-09-10 11:43:28,1337,53.982845999999995,-1.5543360000000002,157.8,7.6,180,358.0
1337,2020-09-10 11:43:29,1338,53.98281600000001,-1.554441,158.2,7.59,180,290.0
1338,2020-09-10 11:43:30,1339,53.982786,-1.554545,158.4,7.52,180,338.0
1339,2020-09-10 11:43:31,1340,53.98275699999999,-1.554648,158.8,7.52,180,338.0
1340,2020-09-10 11:43:32,1341,53.982727000000004,-1.5547520000000001,159.2,7.5,180,298.0
1341,2020-09-10 11:43:33,1342,53.982698,-1.5548549999999999,159.4,7.47,180,344.0
1342,2020-09-10 11:43:34,1343,53.982668999999994,-1.554958,159.8,7.5,180,369.0
1343,2020-09-10 11:43:35,1344,53.982639,-1.5550620000000002,160.0,7.54,180,348.0
1344,2020-09-10 11:43:36,1345,53.982609,-1.555166,160.4,7.56,180,327.0
1345,2020-09-10 11:43:37,1346,53.982580000000006,-1.5552700000000002,160.6,7.55,180,321.0
1346,2020-09-10 11:43:38,1347,53.98255,-1.555374,161.0,7.53,180,322.0
1347,2020-09-10 11:43:39,1348,53.982524,-1.555479,161.2,7.5,180,326.0
1348,2020-09-10 11:43:40,1349,53.982496,-1.555582,161.6,7.42,180,280.0
1349,2020-09-10 11:43:41,1350,53.982466,-1.555682,162.0,7.34,181,312.0
1350,2020-09-10 11:43:42,1351,53.982436,-1.555782,162.2,7.28,181,313.0
1351,2020-09-10 11:43:43,1352,53.982406000000005,-1.55588,162.6,7.23,181,292.0
1352,2020-09-10 11:43:44,1353,53.982377,-1.555975,162.8,7.15,181,297.0
1353,2020-09-10 11:43:45,1354,53.982349,-1.556073,163.2,7.09,181,297.0
1354,2020-09-10 11:43:46,1355,53.982321999999996,-1.55617,163.4,7.04,181,304.0
1355,2020-09-10 11:43:47,1356,53.982293999999996,-1.556267,163.8,6.99,181,299.0
1356,2020-09-10 11:43:48,1357,53.98226700000001,-1.556363,164.0,6.97,181,390.0
1357,2020-09-10 11:43:49,1358,53.982240000000004,-1.556459,164.4,7.06,181,390.0
1358,2020-09-10 11:43:50,1359,53.982212,-1.556555,164.6,7.09,181,326.0
1359,2020-09-10 11:43:51,1360,53.982184,-1.556649,165.0,7.06,181,324.0
1360,2020-09-10 11:43:52,1361,53.982156999999994,-1.5567440000000001,165.2,7.01,181,278.0
1361,2020-09-10 11:43:53,1362,53.982130000000005,-1.556838,165.6,6.95,181,319.0
1362,2020-09-10 11:43:54,1363,53.982103,-1.556932,165.8,6.94,181,313.0
1363,2020-09-10 11:43:55,1364,53.982077000000004,-1.557029,166.2,6.95,181,351.0
1364,2020-09-10 11:43:56,1365,53.982051,-1.557126,166.6,6.99,181,323.0
1365,2020-09-10 11:43:57,1366,53.982023,-1.5572219999999999,166.8,6.96,181,283.0
1366,2020-09-10 11:43:58,1367,53.981995999999995,-1.557317,167.2,6.89,181,275.0
1367,2020-09-10 11:43:59,1368,53.98196899999999,-1.557411,167.4,6.82,181,275.0
1368,2020-09-10 11:44:00,1369,53.981942000000004,-1.557505,167.8,6.78,181,311.0
1369,2020-09-10 11:44:01,1370,53.981915,-1.557598,168.2,6.77,181,311.0
1370,2020-09-10 11:44:02,1371,53.981888,-1.557691,168.4,6.81,181,472.0
1371,2020-09-10 11:44:03,1372,53.981861,-1.5577860000000001,168.8,6.97,181,334.0
1372,2020-09-10 11:44:04,1373,53.981832999999995,-1.5578809999999998,169.0,6.97,181,190.0
1373,2020-09-10 11:44:05,1374,53.981806000000006,-1.557975,169.4,6.6,181,7.0
1374,2020-09-10 11:44:06,1375,53.981781000000005,-1.558062,169.6,6.07,181,24.0
1375,2020-09-10 11:44:07,1376,53.981758,-1.558142,170.0,5.37,181,
1376,2020-09-10 11:44:08,1377,53.981738,-1.558208,170.2,4.24,181,
1377,2020-09-10 11:44:09,1378,53.981722999999995,-1.558258,170.4,3.11,180,
1378,2020-09-10 11:44:10,1379,53.981712,-1.558293,170.4,1.99,180,
1379,2020-09-10 11:44:11,1380,53.981706,-1.5583120000000001,170.6,0.89,180,
1380,2020-09-10 11:44:12,1381,53.981704,-1.558318,170.6,0.06,180,
1381,2020-09-10 11:44:13,1382,53.981704,-1.558318,170.6,0.0,179,
1382,2020-09-10 11:44:14,1383,53.981704,-1.558318,170.6,0.0,179,
1383,2020-09-10 11:44:15,1384,53.981704,-1.558318,170.6,0.0,179,
1384,2020-09-10 11:44:16,1385,53.981704,-1.558318,170.6,0.0,179,
1385,2020-09-10 11:44:17,1386,53.981704,-1.558318,170.6,0.03,177,9.0
1386,2020-09-10 11:44:18,1387,53.981703,-1.5583200000000001,170.6,0.23,177,39.0
1387,2020-09-10 11:44:19,1388,53.981702,-1.558324,170.6,0.4,176,14.0
1388,2020-09-10 11:44:20,1389,53.9817,-1.558329,170.6,0.41,176,31.0
1389,2020-09-10 11:44:21,1390,53.981698,-1.5583360000000002,170.6,0.58,175,47.0
1390,2020-09-10 11:44:22,1391,53.981694999999995,-1.558345,170.6,0.74,175,29.0
1391,2020-09-10 11:44:23,1392,53.981691000000005,-1.558355,170.8,0.68,175,17.0
1392,2020-09-10 11:44:24,1393,53.981688,-1.558363,170.8,0.62,175,31.0
1393,2020-09-10 11:44:25,1394,53.981685999999996,-1.558371,170.8,0.64,175,22.0
1394,2020-09-10 11:44:26,1395,53.981683,-1.5583799999999999,170.8,0.59,174,21.0
1395,2020-09-10 11:44:27,1396,53.981680000000004,-1.5583870000000002,170.8,0.56,174,22.0
1396,2020-09-10 11:44:28,1397,53.981678,-1.558394,170.8,0.54,174,19.0
1397,2020-09-10 11:44:29,1398,53.981675,-1.558401,170.8,0.48,174,14.0
1398,2020-09-10 11:44:30,1399,53.981673,-1.5584069999999999,171.0,0.35,174,4.0
1399,2020-09-10 11:44:31,1400,53.981673,-1.558409,171.0,0.0,173,
1400,2020-09-10 11:44:32,1401,53.981673,-1.558409,171.0,0.0,172,
1401,2020-09-10 11:44:33,1402,53.981673,-1.558409,171.0,0.0,172,
1402,2020-09-10 11:44:34,1403,53.981673,-1.558409,171.0,0.0,171,
1403,2020-09-10 11:44:35,1404,53.981673,-1.558409,171.0,0.0,171,
1404,2020-09-10 11:44:36,1405,53.981673,-1.558409,171.0,0.0,170,
1405,2020-09-10 11:44:37,1406,53.981673,-1.558409,171.0,0.0,168,
1406,2020-09-10 11:44:38,1407,53.981673,-1.558409,171.0,0.0,168,
1407,2020-09-10 11:44:39,1408,53.981673,-1.558409,171.0,0.0,167,
1408,2020-09-10 11:44:40,1409,53.981673,-1.558409,171.0,0.0,166,
1409,2020-09-10 11:44:41,1410,53.981673,-1.558409,171.0,0.0,165,
1410,2020-09-10 11:44:42,1411,53.981673,-1.558409,171.0,0.0,165,
1411,2020-09-10 11:44:43,1412,53.981673,-1.558409,171.0,0.0,165,
1412,2020-09-10 11:44:44,1413,53.981673,-1.558409,171.0,0.0,164,
1413,2020-09-10 11:44:45,1414,53.981673,-1.558409,171.0,0.0,164,
1414,2020-09-10 11:44:46,1415,53.981673,-1.558409,171.0,0.0,163,
1415,2020-09-10 11:44:47,1416,53.981673,-1.558409,171.0,0.0,163,
1416,2020-09-10 11:44:48,1417,53.981673,-1.558409,171.0,0.0,163,
1417,2020-09-10 11:44:49,1418,53.981673,-1.558409,171.0,0.0,162,
1418,2020-09-10 11:44:50,1419,53.981673,-1.558409,171.0,0.0,162,
1419,2020-09-10 11:44:51,1420,53.981673,-1.558409,171.0,0.0,161,
1420,2020-09-10 11:44:52,1421,53.981673,-1.558409,171.0,0.0,161,
1421,2020-09-10 11:44:53,1422,53.981673,-1.558409,171.0,0.0,161,
1422,2020-09-10 11:44:54,1423,53.981673,-1.558409,171.0,0.0,161,
1423,2020-09-10 11:44:55,1424,53.981673,-1.558409,171.0,0.0,161,
1424,2020-09-10 11:44:56,1425,53.981673,-1.558409,171.0,0.0,160,
1425,2020-09-10 11:44:57,1426,53.981673,-1.558409,171.0,0.0,158,
1426,2020-09-10 11:44:58,1427,53.981673,-1.558409,171.0,0.0,158,
1427,2020-09-10 11:44:59,1428,53.981673,-1.558409,171.0,0.0,155,
1428,2020-09-10 11:45:00,1429,53.981673,-1.558409,171.0,0.0,154,
1429,2020-09-10 11:45:01,1430,53.981673,-1.558409,171.0,0.0,153,
1430,2020-09-10 11:45:02,1431,53.981673,-1.558409,171.0,0.0,152,
1431,2020-09-10 11:45:03,1432,53.981673,-1.558409,171.0,0.0,151,
1432,2020-09-10 11:45:04,1433,53.981673,-1.558409,171.0,0.0,150,
1433,2020-09-10 11:45:05,1434,53.981673,-1.558409,171.0,0.0,150,
1434,2020-09-10 11:45:06,1435,53.981673,-1.558409,171.0,0.0,149,
1435,2020-09-10 11:45:07,1436,53.981673,-1.558409,171.0,0.0,148,
1436,2020-09-10 11:45:08,1437,53.981673,-1.558409,171.0,0.0,148,
1437,2020-09-10 11:45:09,1438,53.981673,-1.558409,171.0,0.0,148,
