,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-08-20 12:06:20,1,-21.73684,166.181581,13.0,10.49,119,98.0,464.0
1,2020-08-20 12:06:21,2,-21.736755,166.181538,13.0,10.62,119,98.0,464.0
2,2020-08-20 12:06:22,3,-21.736674,166.18149499999998,13.0,10.73,120,100.0,461.0
3,2020-08-20 12:06:23,4,-21.736626,166.181399,13.0,10.76,123,100.0,465.0
4,2020-08-20 12:06:24,5,-21.736629999999998,166.181291,13.0,10.78,123,98.0,465.0
5,2020-08-20 12:06:25,6,-21.736660999999998,166.181206,13.0,10.81,124,97.0,480.0
6,2020-08-20 12:06:26,7,-21.736697,166.18110900000002,13.0,10.81,126,99.0,446.0
7,2020-08-20 12:06:27,8,-21.736735,166.181002,13.0,10.93,126,99.0,446.0
8,2020-08-20 12:06:28,9,-21.736773,166.180916,13.0,11.05,127,95.0,348.0
9,2020-08-20 12:06:29,10,-21.736810000000002,166.180809,13.0,11.12,128,95.0,348.0
10,2020-08-20 12:06:30,11,-21.736846,166.180712,13.0,11.18,128,95.0,348.0
11,2020-08-20 12:06:31,12,-21.736882,166.180605,13.0,11.34,129,95.0,443.0
12,2020-08-20 12:06:32,13,-21.736922,166.180497,13.0,11.46,129,96.0,418.0
13,2020-08-20 12:06:33,14,-21.736957999999998,166.18041200000002,13.0,11.57,130,96.0,418.0
14,2020-08-20 12:06:34,15,-21.736998999999997,166.180304,13.0,11.66,130,93.0,388.0
15,2020-08-20 12:06:35,16,-21.737036,166.180197,13.0,11.73,130,93.0,422.0
16,2020-08-20 12:06:36,17,-21.737072,166.18008999999998,13.0,11.81,131,93.0,422.0
17,2020-08-20 12:06:37,18,-21.737114000000002,166.17998300000002,13.0,11.89,131,95.0,393.0
18,2020-08-20 12:06:38,19,-21.737153,166.179875,13.0,11.94,131,95.0,398.0
19,2020-08-20 12:06:39,20,-21.73719,166.179768,13.0,11.99,131,95.0,398.0
20,2020-08-20 12:06:40,21,-21.737231,166.179661,13.0,12.04,131,95.0,398.0
21,2020-08-20 12:06:41,22,-21.737270000000002,166.179553,13.0,12.06,131,95.0,398.0
